day,day_code,phase_number,phase,mode,topic,difficulty,estimated_time_hours,tools,objective,required_submission
157,DAY_157,16,Big Data and Distributed Concepts,Troubleshooting laboratory,Data Lake Warehouse And Governance — Troubleshooting and Failure Modes,intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Explain and demonstrate data lake warehouse and governance through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
158,DAY_158,16,Big Data and Distributed Concepts,Safety and quality review,"Data Lake Warehouse And Governance — Safety, Quality, and Verification",intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Complete a supervised applied lab for data lake warehouse and governance, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
159,DAY_159,16,Big Data and Distributed Concepts,Integration and documentation,"Big Data and Distributed Concepts — Integration, Documentation, and Handover",intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Integrate the four big data and distributed concepts skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
160,DAY_160,16,Big Data and Distributed Concepts,Assessment and presentation,Big Data and Distributed Concepts — Assessment Project,intermediate-to-advanced,8,Python | Jupyter | DuckDB | Polars/PySpark local | Parquet,"Plan, execute, verify, present, and safely close an assessment project covering the complete big data and distributed concepts phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
161,DAY_161,17,"Data Products, MLOps, and Governance",Orientation and setup,Experiments Tests And Versioning — Foundations and Vocabulary,intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Explain and demonstrate experiments tests and versioning through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
162,DAY_162,17,"Data Products, MLOps, and Governance",Concept development,Experiments Tests And Versioning — Applied Baseline Lab,intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Complete a supervised applied lab for experiments tests and versioning, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
163,DAY_163,17,"Data Products, MLOps, and Governance",Guided laboratory,Model Cards Data Statements And Approvals — Architecture and Components,intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Explain and demonstrate model cards data statements and approvals through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
164,DAY_164,17,"Data Products, MLOps, and Governance",Guided laboratory,Model Cards Data Statements And Approvals — Configuration Lab,intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Complete a supervised applied lab for model cards data statements and approvals, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
165,DAY_165,17,"Data Products, MLOps, and Governance",Applied practice,Monitoring Drift And Retraining Triggers — Design and Technique,intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Explain and demonstrate monitoring drift and retraining triggers through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
166,DAY_166,17,"Data Products, MLOps, and Governance",Operations and measurement,Monitoring Drift And Retraining Triggers — Operations and Measurement,intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Complete a supervised applied lab for monitoring drift and retraining triggers, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
167,DAY_167,17,"Data Products, MLOps, and Governance",Troubleshooting laboratory,Apis Dashboards And Stakeholder Acceptance — Troubleshooting and Failure Modes,intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Explain and demonstrate APIs dashboards and stakeholder acceptance through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
168,DAY_168,17,"Data Products, MLOps, and Governance",Safety and quality review,"Apis Dashboards And Stakeholder Acceptance — Safety, Quality, and Verification",intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Complete a supervised applied lab for APIs dashboards and stakeholder acceptance, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
169,DAY_169,17,"Data Products, MLOps, and Governance",Integration and documentation,"Data Products, MLOps, and Governance — Integration, Documentation, and Handover",intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Integrate the four data products, mlops, and governance skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
170,DAY_170,17,"Data Products, MLOps, and Governance",Assessment and presentation,"Data Products, MLOps, and Governance — Assessment Project",intermediate-to-advanced,8,Python | Jupyter | MLflow/local tracking | Git | pytest | FastAPI/Streamlit,"Plan, execute, verify, present, and safely close an assessment project covering the complete data products, mlops, and governance phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
171,DAY_171,18,Data Science Capstone and Career Readiness,Orientation and setup,Capstone Question And Data Plan — Foundations and Vocabulary,capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Explain and demonstrate capstone question and data plan through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
172,DAY_172,18,Data Science Capstone and Career Readiness,Concept development,Capstone Question And Data Plan — Applied Baseline Lab,capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Complete a supervised applied lab for capstone question and data plan, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
173,DAY_173,18,Data Science Capstone and Career Readiness,Guided laboratory,Analysis Model And Evaluation — Architecture and Components,capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Explain and demonstrate analysis model and evaluation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
174,DAY_174,18,Data Science Capstone and Career Readiness,Guided laboratory,Analysis Model And Evaluation — Configuration Lab,capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Complete a supervised applied lab for analysis model and evaluation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
175,DAY_175,18,Data Science Capstone and Career Readiness,Applied practice,Communication Review And Limitations — Design and Technique,capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Explain and demonstrate communication review and limitations through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
176,DAY_176,18,Data Science Capstone and Career Readiness,Operations and measurement,Communication Review And Limitations — Operations and Measurement,capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Complete a supervised applied lab for communication review and limitations, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
177,DAY_177,18,Data Science Capstone and Career Readiness,Troubleshooting laboratory,Portfolio Defense And Handover — Troubleshooting and Failure Modes,capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Explain and demonstrate portfolio defense and handover through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
178,DAY_178,18,Data Science Capstone and Career Readiness,Safety and quality review,"Portfolio Defense And Handover — Safety, Quality, and Verification",capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Complete a supervised applied lab for portfolio defense and handover, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
179,DAY_179,18,Data Science Capstone and Career Readiness,Integration and documentation,"Data Science Capstone and Career Readiness — Integration, Documentation, and Handover",capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Integrate the four data science capstone and career readiness skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
180,DAY_180,18,Data Science Capstone and Career Readiness,Assessment and presentation,Data Science Capstone and Career Readiness — Assessment Project,capstone,8,Python | Jupyter | all approved analysis tools | Git | documentation | presentation tools,"Plan, execute, verify, present, and safely close an assessment project covering the complete data science capstone and career readiness phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
