day,day_code,phase_number,phase,mode,topic,difficulty,estimated_time_hours,tools,objective,required_submission
168,DAY_168,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Safety and operations review,Hybrid and Multi-Cloud Architecture Decisions,intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,Justify or reject added complexity using business requirements.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
169,DAY_169,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Documentation and integration,Cloud Sustainability and Carbon-Aware Design,intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,"Identify utilization, region, scheduling, data, and architecture efficiency opportunities.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
170,DAY_170,17,"Phase 17 — FinOps, Architecture, Migration, and Sustainability",Assessment and presentation,Architecture and FinOps Assessment Project,intermediate-to-advanced,8,pricing calculators where authorized | spreadsheets | diagramming tools | local labs | provider documentation,Deliver a costed target architecture and prioritized migration roadmap.,"Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
171,DAY_171,18,Phase 18 — Cloud Capstone and Professional Readiness,Orientation and setup,Capstone Problem Selection and Authorization,capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,"Select a cloud problem and document stakeholders, scope, accounts, budget, and approvals.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
172,DAY_172,18,Phase 18 — Cloud Capstone and Professional Readiness,Concept development,Capstone Requirements and Acceptance Criteria,capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,"Define functional, operational, security, cost, recovery, and evidence requirements.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
173,DAY_173,18,Phase 18 — Cloud Capstone and Professional Readiness,Guided laboratory,Capstone Architecture and Threat Model,capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,"Design network, identity, compute, data, trust boundaries, and failure modes.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
174,DAY_174,18,Phase 18 — Cloud Capstone and Professional Readiness,Guided laboratory,Capstone Cost Model and Resource Guardrails,capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,"Estimate cost and enforce budgets, quotas, tagging, and cleanup controls.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
175,DAY_175,18,Phase 18 — Cloud Capstone and Professional Readiness,Applied practice,Capstone Infrastructure as Code Sprint,capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,Implement the approved disposable/local infrastructure with reviewed plans.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
176,DAY_176,18,Phase 18 — Cloud Capstone and Professional Readiness,Applied practice,Capstone Configuration and Application Deployment,capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,Automate configuration and deploy the containerized workload.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
177,DAY_177,18,Phase 18 — Cloud Capstone and Professional Readiness,Evaluation laboratory,"Capstone CI/CD, Security, and Quality Gates",capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,"Build a release workflow with tests, scanning, approvals, and rollback.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
178,DAY_178,18,Phase 18 — Cloud Capstone and Professional Readiness,Safety and operations review,"Capstone Observability, Reliability, and Recovery Test",capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,Collect telemetry and run a controlled failure and restoration exercise.,"Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
179,DAY_179,18,Phase 18 — Cloud Capstone and Professional Readiness,Documentation and integration,"Capstone Demonstration, Peer Review, and Remediation",capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,"Present evidence, receive structured feedback, and address prioritized findings.","Setup evidence, completed lab artifact, independent verification, cost/cleanup record, safety check, and short technical report."
180,DAY_180,18,Phase 18 — Cloud Capstone and Professional Readiness,Assessment and presentation,"Final Defense, Portfolio, Handover, and Career Plan",capstone,8,Git | Docker | Terraform/OpenTofu | Ansible | Kubernetes local cluster | CI/CD and observability tools,"Defend the solution, destroy chargeable resources, hand over documentation, and plan certification/career steps.","Assessment demonstration, reproducible project package, architecture/security/cost evidence, verified cleanup, and technical report."
