day,day_code,phase_number,phase,mode,topic,difficulty,estimated_time_hours,tools,objective,required_submission
149,DAY_149,15,Network Monitoring and Troubleshooting,Integration and documentation,"Network Monitoring and Troubleshooting — Integration, Documentation, and Handover",intermediate-to-advanced,8,Packet Tracer | VirtualBox | Wireshark | LibreNMS/Zabbix local | Syslog/SNMP lab | Git,"Integrate the four network monitoring and troubleshooting skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
150,DAY_150,15,Network Monitoring and Troubleshooting,Assessment and presentation,Network Monitoring and Troubleshooting — Assessment Project,intermediate-to-advanced,8,Packet Tracer | VirtualBox | Wireshark | LibreNMS/Zabbix local | Syslog/SNMP lab | Git,"Plan, execute, verify, present, and safely close an assessment project covering the complete network monitoring and troubleshooting phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
151,DAY_151,16,"Data Center, Cloud, and SDN Concepts",Orientation and setup,Leaf-Spine And Overlays — Foundations and Vocabulary,intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Explain and demonstrate leaf-spine and overlays through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
152,DAY_152,16,"Data Center, Cloud, and SDN Concepts",Concept development,Leaf-Spine And Overlays — Applied Baseline Lab,intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Complete a supervised applied lab for leaf-spine and overlays, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
153,DAY_153,16,"Data Center, Cloud, and SDN Concepts",Guided laboratory,Virtual Networks Cloud Routing And Security Groups — Architecture and Components,intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Explain and demonstrate virtual networks cloud routing and security groups through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
154,DAY_154,16,"Data Center, Cloud, and SDN Concepts",Guided laboratory,Virtual Networks Cloud Routing And Security Groups — Configuration Lab,intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Complete a supervised applied lab for virtual networks cloud routing and security groups, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
155,DAY_155,16,"Data Center, Cloud, and SDN Concepts",Applied practice,Sdn Controllers Intent And Apis — Design and Technique,intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Explain and demonstrate SDN controllers intent and APIs through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
156,DAY_156,16,"Data Center, Cloud, and SDN Concepts",Operations and measurement,Sdn Controllers Intent And Apis — Operations and Measurement,intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Complete a supervised applied lab for SDN controllers intent and APIs, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
157,DAY_157,16,"Data Center, Cloud, and SDN Concepts",Troubleshooting laboratory,Load Balancing Containers And Hybrid Connectivity — Troubleshooting and Failure Modes,intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Explain and demonstrate load balancing containers and hybrid connectivity through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
158,DAY_158,16,"Data Center, Cloud, and SDN Concepts",Safety and quality review,"Load Balancing Containers And Hybrid Connectivity — Safety, Quality, and Verification",intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Complete a supervised applied lab for load balancing containers and hybrid connectivity, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
159,DAY_159,16,"Data Center, Cloud, and SDN Concepts",Integration and documentation,"Data Center, Cloud, and SDN Concepts — Integration, Documentation, and Handover",intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Integrate the four data center, cloud, and sdn concepts skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
160,DAY_160,16,"Data Center, Cloud, and SDN Concepts",Assessment and presentation,"Data Center, Cloud, and SDN Concepts — Assessment Project",intermediate-to-advanced,8,Packet Tracer | VirtualBox | emulators | Docker | cloud/local labs | diagramming tools,"Plan, execute, verify, present, and safely close an assessment project covering the complete data center, cloud, and sdn concepts phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
161,DAY_161,17,"Voice, Video, QoS, and Multicast",Orientation and setup,Latency Jitter Loss And Bandwidth — Foundations and Vocabulary,intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Explain and demonstrate latency jitter loss and bandwidth through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
162,DAY_162,17,"Voice, Video, QoS, and Multicast",Concept development,Latency Jitter Loss And Bandwidth — Applied Baseline Lab,intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Complete a supervised applied lab for latency jitter loss and bandwidth, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
163,DAY_163,17,"Voice, Video, QoS, and Multicast",Guided laboratory,Classification Marking Queues And Shaping — Architecture and Components,intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Explain and demonstrate classification marking queues and shaping through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
164,DAY_164,17,"Voice, Video, QoS, and Multicast",Guided laboratory,Classification Marking Queues And Shaping — Configuration Lab,intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Complete a supervised applied lab for classification marking queues and shaping, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
165,DAY_165,17,"Voice, Video, QoS, and Multicast",Applied practice,Multicast Igmp And Pim Concepts — Design and Technique,intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Explain and demonstrate multicast IGMP and PIM concepts through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
166,DAY_166,17,"Voice, Video, QoS, and Multicast",Operations and measurement,Multicast Igmp And Pim Concepts — Operations and Measurement,intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Complete a supervised applied lab for multicast IGMP and PIM concepts, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
167,DAY_167,17,"Voice, Video, QoS, and Multicast",Troubleshooting laboratory,Voice Video And Av-Over-Ip Validation — Troubleshooting and Failure Modes,intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Explain and demonstrate voice video and AV-over-IP validation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
168,DAY_168,17,"Voice, Video, QoS, and Multicast",Safety and quality review,"Voice Video And Av-Over-Ip Validation — Safety, Quality, and Verification",intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Complete a supervised applied lab for voice video and AV-over-IP validation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
169,DAY_169,17,"Voice, Video, QoS, and Multicast",Integration and documentation,"Voice, Video, QoS, and Multicast — Integration, Documentation, and Handover",intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Integrate the four voice, video, qos, and multicast skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
170,DAY_170,17,"Voice, Video, QoS, and Multicast",Assessment and presentation,"Voice, Video, QoS, and Multicast — Assessment Project",intermediate-to-advanced,8,Packet Tracer | VirtualBox | Packet Tracer/GNS3 approved | traffic tools | Wireshark | AV endpoints,"Plan, execute, verify, present, and safely close an assessment project covering the complete voice, video, qos, and multicast phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
171,DAY_171,18,Networking Capstone and Professional Readiness,Orientation and setup,Capstone Requirements Addressing And Topology — Foundations and Vocabulary,capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Explain and demonstrate capstone requirements addressing and topology through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
172,DAY_172,18,Networking Capstone and Professional Readiness,Concept development,Capstone Requirements Addressing And Topology — Applied Baseline Lab,capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Complete a supervised applied lab for capstone requirements addressing and topology, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
173,DAY_173,18,Networking Capstone and Professional Readiness,Guided laboratory,Secure Configuration Services And Automation — Architecture and Components,capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Explain and demonstrate secure configuration services and automation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
174,DAY_174,18,Networking Capstone and Professional Readiness,Guided laboratory,Secure Configuration Services And Automation — Configuration Lab,capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Complete a supervised applied lab for secure configuration services and automation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
175,DAY_175,18,Networking Capstone and Professional Readiness,Applied practice,Monitoring Failure Drills And Remediation — Design and Technique,capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Explain and demonstrate monitoring failure drills and remediation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
176,DAY_176,18,Networking Capstone and Professional Readiness,Operations and measurement,Monitoring Failure Drills And Remediation — Operations and Measurement,capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Complete a supervised applied lab for monitoring failure drills and remediation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
177,DAY_177,18,Networking Capstone and Professional Readiness,Troubleshooting laboratory,Portfolio Defense Handover And Rollback — Troubleshooting and Failure Modes,capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Explain and demonstrate portfolio defense handover and rollback through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
178,DAY_178,18,Networking Capstone and Professional Readiness,Safety and quality review,"Portfolio Defense Handover And Rollback — Safety, Quality, and Verification",capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Complete a supervised applied lab for portfolio defense handover and rollback, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
179,DAY_179,18,Networking Capstone and Professional Readiness,Integration and documentation,"Networking Capstone and Professional Readiness — Integration, Documentation, and Handover",capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Integrate the four networking capstone and professional readiness skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
180,DAY_180,18,Networking Capstone and Professional Readiness,Assessment and presentation,Networking Capstone and Professional Readiness — Assessment Project,capstone,8,Packet Tracer | VirtualBox | all approved network tools | Git | documentation | presentation tools,"Plan, execute, verify, present, and safely close an assessment project covering the complete networking capstone and professional readiness phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
