day,day_code,phase_number,phase,mode,topic,difficulty,estimated_time_hours,tools,objective,required_submission
149,DAY_149,15,Event and Broadcast Workflows,Integration and documentation,"Event and Broadcast Workflows — Integration, Documentation, and Handover",intermediate-to-advanced,8,Beyond LED screens | projectors | full video system | intercom | production documents | PPE,"Integrate the four event and broadcast workflows skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
150,DAY_150,15,Event and Broadcast Workflows,Assessment and presentation,Event and Broadcast Workflows — Assessment Project,intermediate-to-advanced,8,Beyond LED screens | projectors | full video system | intercom | production documents | PPE,"Plan, execute, verify, present, and safely close an assessment project covering the complete event and broadcast workflows phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
151,DAY_151,16,Troubleshooting and Maintenance,Orientation and setup,No Signal Edid And Hdcp Issues — Foundations and Vocabulary,intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Explain and demonstrate no signal EDID and HDCP issues through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
152,DAY_152,16,Troubleshooting and Maintenance,Concept development,No Signal Edid And Hdcp Issues — Applied Baseline Lab,intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Complete a supervised applied lab for no signal EDID and HDCP issues, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
153,DAY_153,16,Troubleshooting and Maintenance,Guided laboratory,Flicker Artifacts Color And Sync Faults — Architecture and Components,intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Explain and demonstrate flicker artifacts color and sync faults through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
154,DAY_154,16,Troubleshooting and Maintenance,Guided laboratory,Flicker Artifacts Color And Sync Faults — Configuration Lab,intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Complete a supervised applied lab for flicker artifacts color and sync faults, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
155,DAY_155,16,Troubleshooting and Maintenance,Applied practice,Led Module Power Data And Mapping Faults — Design and Technique,intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Explain and demonstrate LED module power data and mapping faults through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
156,DAY_156,16,Troubleshooting and Maintenance,Operations and measurement,Led Module Power Data And Mapping Faults — Operations and Measurement,intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Complete a supervised applied lab for LED module power data and mapping faults, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
157,DAY_157,16,Troubleshooting and Maintenance,Troubleshooting laboratory,Inspection Cleaning Spares And Service Records — Troubleshooting and Failure Modes,intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Explain and demonstrate inspection cleaning spares and service records through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
158,DAY_158,16,Troubleshooting and Maintenance,Safety and quality review,"Inspection Cleaning Spares And Service Records — Safety, Quality, and Verification",intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Complete a supervised applied lab for inspection cleaning spares and service records, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
159,DAY_159,16,Troubleshooting and Maintenance,Integration and documentation,"Troubleshooting and Maintenance — Integration, Documentation, and Handover",intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Integrate the four troubleshooting and maintenance skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
160,DAY_160,16,Troubleshooting and Maintenance,Assessment and presentation,Troubleshooting and Maintenance — Assessment Project,intermediate-to-advanced,8,Beyond LED screens | projectors | video lab | testers | service tools | PPE,"Plan, execute, verify, present, and safely close an assessment project covering the complete troubleshooting and maintenance phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
161,DAY_161,17,"Site Planning, Rigging, and Production Management",Orientation and setup,Survey Sightlines And Screen Sizing — Foundations and Vocabulary,intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Explain and demonstrate survey sightlines and screen sizing through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
162,DAY_162,17,"Site Planning, Rigging, and Production Management",Concept development,Survey Sightlines And Screen Sizing — Applied Baseline Lab,intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Complete a supervised applied lab for survey sightlines and screen sizing, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
163,DAY_163,17,"Site Planning, Rigging, and Production Management",Guided laboratory,Power Signal Rigging And Cable Plans — Architecture and Components,intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Explain and demonstrate power signal rigging and cable plans through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
164,DAY_164,17,"Site Planning, Rigging, and Production Management",Guided laboratory,Power Signal Rigging And Cable Plans — Configuration Lab,intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Complete a supervised applied lab for power signal rigging and cable plans, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
165,DAY_165,17,"Site Planning, Rigging, and Production Management",Applied practice,Crew Logistics Weather And Public Safety — Design and Technique,intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Explain and demonstrate crew logistics weather and public safety through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
166,DAY_166,17,"Site Planning, Rigging, and Production Management",Operations and measurement,Crew Logistics Weather And Public Safety — Operations and Measurement,intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Complete a supervised applied lab for crew logistics weather and public safety, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
167,DAY_167,17,"Site Planning, Rigging, and Production Management",Troubleshooting laboratory,Load-In Rehearsal Show Strike And Handover — Troubleshooting and Failure Modes,intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Explain and demonstrate load-in rehearsal show strike and handover through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
168,DAY_168,17,"Site Planning, Rigging, and Production Management",Safety and quality review,"Load-In Rehearsal Show Strike And Handover — Safety, Quality, and Verification",intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Complete a supervised applied lab for load-in rehearsal show strike and handover, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
169,DAY_169,17,"Site Planning, Rigging, and Production Management",Integration and documentation,"Site Planning, Rigging, and Production Management — Integration, Documentation, and Handover",intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Integrate the four site planning, rigging, and production management skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
170,DAY_170,17,"Site Planning, Rigging, and Production Management",Assessment and presentation,"Site Planning, Rigging, and Production Management — Assessment Project",intermediate-to-advanced,8,Beyond LED screens | projectors | site plans | PPE | full inventory | production documents,"Plan, execute, verify, present, and safely close an assessment project covering the complete site planning, rigging, and production management phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
171,DAY_171,18,Screens and Video Capstone and Career Readiness,Orientation and setup,Capstone Design Risk And Signal Plan — Foundations and Vocabulary,capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Explain and demonstrate capstone design risk and signal plan through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
172,DAY_172,18,Screens and Video Capstone and Career Readiness,Concept development,Capstone Design Risk And Signal Plan — Applied Baseline Lab,capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Complete a supervised applied lab for capstone design risk and signal plan, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
173,DAY_173,18,Screens and Video Capstone and Career Readiness,Guided laboratory,Safe Installation Configuration And Content — Architecture and Components,capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Explain and demonstrate safe installation configuration and content through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
174,DAY_174,18,Screens and Video Capstone and Career Readiness,Guided laboratory,Safe Installation Configuration And Content — Configuration Lab,capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Complete a supervised applied lab for safe installation configuration and content, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
175,DAY_175,18,Screens and Video Capstone and Career Readiness,Applied practice,Show Operation Fault Drill And Recovery — Design and Technique,capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Explain and demonstrate show operation fault drill and recovery through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
176,DAY_176,18,Screens and Video Capstone and Career Readiness,Operations and measurement,Show Operation Fault Drill And Recovery — Operations and Measurement,capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Complete a supervised applied lab for show operation fault drill and recovery, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
177,DAY_177,18,Screens and Video Capstone and Career Readiness,Troubleshooting laboratory,Portfolio Defense Handover And Strike — Troubleshooting and Failure Modes,capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Explain and demonstrate portfolio defense handover and strike through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
178,DAY_178,18,Screens and Video Capstone and Career Readiness,Safety and quality review,"Portfolio Defense Handover And Strike — Safety, Quality, and Verification",capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Complete a supervised applied lab for portfolio defense handover and strike, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
179,DAY_179,18,Screens and Video Capstone and Career Readiness,Integration and documentation,"Screens and Video Capstone and Career Readiness — Integration, Documentation, and Handover",capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Integrate the four screens and video capstone and career readiness skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
180,DAY_180,18,Screens and Video Capstone and Career Readiness,Assessment and presentation,Screens and Video Capstone and Career Readiness — Assessment Project,capstone,8,Beyond LED screens | projectors | all assigned video tools | PPE | documentation | presentation tools,"Plan, execute, verify, present, and safely close an assessment project covering the complete screens and video capstone and career readiness phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
