day,day_code,phase_number,phase,mode,topic,difficulty,estimated_time_hours,tools,objective,required_submission
146,DAY_146,15,Threat Intelligence and Hunting,Operations and measurement,Hypothesis-Driven Hunting — Operations and Measurement,intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Complete a supervised applied lab for hypothesis-driven hunting, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
147,DAY_147,15,Threat Intelligence and Hunting,Troubleshooting laboratory,Reporting Confidence And Sharing Controls — Troubleshooting and Failure Modes,intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Explain and demonstrate reporting confidence and sharing controls through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
148,DAY_148,15,Threat Intelligence and Hunting,Safety and quality review,"Reporting Confidence And Sharing Controls — Safety, Quality, and Verification",intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Complete a supervised applied lab for reporting confidence and sharing controls, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
149,DAY_149,15,Threat Intelligence and Hunting,Integration and documentation,"Threat Intelligence and Hunting — Integration, Documentation, and Handover",intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Integrate the four threat intelligence and hunting skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
150,DAY_150,15,Threat Intelligence and Hunting,Assessment and presentation,Threat Intelligence and Hunting — Assessment Project,intermediate-to-advanced,8,VirtualBox | Kali Linux | MITRE ATT&CK | local SIEM data | spreadsheets | Git,"Plan, execute, verify, present, and safely close an assessment project covering the complete threat intelligence and hunting phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
151,DAY_151,16,Security Architecture and Zero Trust,Orientation and setup,Defense In Depth And Trust Boundaries — Foundations and Vocabulary,intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Explain and demonstrate defense in depth and trust boundaries through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
152,DAY_152,16,Security Architecture and Zero Trust,Concept development,Defense In Depth And Trust Boundaries — Applied Baseline Lab,intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Complete a supervised applied lab for defense in depth and trust boundaries, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
153,DAY_153,16,Security Architecture and Zero Trust,Guided laboratory,Zero Trust Identity Device And Network — Architecture and Components,intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Explain and demonstrate zero trust identity device and network through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
154,DAY_154,16,Security Architecture and Zero Trust,Guided laboratory,Zero Trust Identity Device And Network — Configuration Lab,intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Complete a supervised applied lab for zero trust identity device and network, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
155,DAY_155,16,Security Architecture and Zero Trust,Applied practice,Secure Remote Access And Segmentation — Design and Technique,intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Explain and demonstrate secure remote access and segmentation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
156,DAY_156,16,Security Architecture and Zero Trust,Operations and measurement,Secure Remote Access And Segmentation — Operations and Measurement,intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Complete a supervised applied lab for secure remote access and segmentation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
157,DAY_157,16,Security Architecture and Zero Trust,Troubleshooting laboratory,Architecture Review And Exceptions — Troubleshooting and Failure Modes,intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Explain and demonstrate architecture review and exceptions through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
158,DAY_158,16,Security Architecture and Zero Trust,Safety and quality review,"Architecture Review And Exceptions — Safety, Quality, and Verification",intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Complete a supervised applied lab for architecture review and exceptions, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
159,DAY_159,16,Security Architecture and Zero Trust,Integration and documentation,"Security Architecture and Zero Trust — Integration, Documentation, and Handover",intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Integrate the four security architecture and zero trust skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
160,DAY_160,16,Security Architecture and Zero Trust,Assessment and presentation,Security Architecture and Zero Trust — Assessment Project,intermediate-to-advanced,8,VirtualBox | Kali Linux | diagramming tools | policy templates | local labs | Git,"Plan, execute, verify, present, and safely close an assessment project covering the complete security architecture and zero trust phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
161,DAY_161,17,Security Assurance and Resilience,Orientation and setup,Security Testing Governance — Foundations and Vocabulary,intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Explain and demonstrate security testing governance through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
162,DAY_162,17,Security Assurance and Resilience,Concept development,Security Testing Governance — Applied Baseline Lab,intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Complete a supervised applied lab for security testing governance, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
163,DAY_163,17,Security Assurance and Resilience,Guided laboratory,Backup Restoration And Ransomware Readiness — Architecture and Components,intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Explain and demonstrate backup restoration and ransomware readiness through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
164,DAY_164,17,Security Assurance and Resilience,Guided laboratory,Backup Restoration And Ransomware Readiness — Configuration Lab,intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Complete a supervised applied lab for backup restoration and ransomware readiness, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
165,DAY_165,17,Security Assurance and Resilience,Applied practice,Bcp Dr Rpo And Rto — Design and Technique,intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Explain and demonstrate BCP DR RPO and RTO through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
166,DAY_166,17,Security Assurance and Resilience,Operations and measurement,Bcp Dr Rpo And Rto — Operations and Measurement,intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Complete a supervised applied lab for BCP DR RPO and RTO, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
167,DAY_167,17,Security Assurance and Resilience,Troubleshooting laboratory,Audit Evidence And Executive Reporting — Troubleshooting and Failure Modes,intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Explain and demonstrate audit evidence and executive reporting through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
168,DAY_168,17,Security Assurance and Resilience,Safety and quality review,"Audit Evidence And Executive Reporting — Safety, Quality, and Verification",intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Complete a supervised applied lab for audit evidence and executive reporting, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
169,DAY_169,17,Security Assurance and Resilience,Integration and documentation,"Security Assurance and Resilience — Integration, Documentation, and Handover",intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Integrate the four security assurance and resilience skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
170,DAY_170,17,Security Assurance and Resilience,Assessment and presentation,Security Assurance and Resilience — Assessment Project,intermediate-to-advanced,8,VirtualBox | Kali Linux | backup lab | VM snapshots | risk templates | Git,"Plan, execute, verify, present, and safely close an assessment project covering the complete security assurance and resilience phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
171,DAY_171,18,Cyber Security Capstone and Career Readiness,Orientation and setup,Capstone Scope And Authorization — Foundations and Vocabulary,capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Explain and demonstrate capstone scope and authorization through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
172,DAY_172,18,Cyber Security Capstone and Career Readiness,Concept development,Capstone Scope And Authorization — Applied Baseline Lab,capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Complete a supervised applied lab for capstone scope and authorization, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
173,DAY_173,18,Cyber Security Capstone and Career Readiness,Guided laboratory,Defensive Implementation And Monitoring — Architecture and Components,capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Explain and demonstrate defensive implementation and monitoring through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
174,DAY_174,18,Cyber Security Capstone and Career Readiness,Guided laboratory,Defensive Implementation And Monitoring — Configuration Lab,capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Complete a supervised applied lab for defensive implementation and monitoring, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
175,DAY_175,18,Cyber Security Capstone and Career Readiness,Applied practice,Incident Exercise And Remediation — Design and Technique,capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Explain and demonstrate incident exercise and remediation through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
176,DAY_176,18,Cyber Security Capstone and Career Readiness,Operations and measurement,Incident Exercise And Remediation — Operations and Measurement,capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Complete a supervised applied lab for incident exercise and remediation, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
177,DAY_177,18,Cyber Security Capstone and Career Readiness,Troubleshooting laboratory,Portfolio Defense And Handover — Troubleshooting and Failure Modes,capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Explain and demonstrate portfolio defense and handover through an authorized baseline, measurable check, documented failure mode, and independent verification.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
178,DAY_178,18,Cyber Security Capstone and Career Readiness,Safety and quality review,"Portfolio Defense And Handover — Safety, Quality, and Verification",capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Complete a supervised applied lab for portfolio defense and handover, record expected versus observed results, diagnose one controlled fault, and restore the approved state.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
179,DAY_179,18,Cyber Security Capstone and Career Readiness,Integration and documentation,"Cyber Security Capstone and Career Readiness — Integration, Documentation, and Handover",capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Integrate the four cyber security capstone and career readiness skill areas into one reproducible workflow, diagram, checklist, evidence pack, and handover note.","Baseline evidence, completed practical artifact, independent verification, safety/restoration record, and short professional report."
180,DAY_180,18,Cyber Security Capstone and Career Readiness,Assessment and presentation,Cyber Security Capstone and Career Readiness — Assessment Project,capstone,8,VirtualBox | Kali Linux | all approved lab tools | Git | documentation | presentation tools,"Plan, execute, verify, present, and safely close an assessment project covering the complete cyber security capstone and career readiness phase.","Assessment demonstration, reproducible project/equipment package, verification and restoration evidence, safety review, and professional report."
